year,sector,subsector,is_sector_level,industry_name,industry_id,business_receipts,cost_goods_sold,advertising,gross_profit,ad_revenue_ratio,ad_gross_profit_ratio
2014,all industries,NA,TRUE,all industries,all_industries|_total,28075177764,17850424254,295420565,10224753510,0.01052248243923176,0.028892683301467676
2019,transportation and warehousing,other transportation and support activities,FALSE,other transportation and support activities,transportation_and_warehousing|other_transportation_and_support_activities,325560807,91751555,1925197,233809252,0.005913479014075549,0.008234049694491987
2019,transportation and warehousing,warehousing and storage,FALSE,warehousing and storage,transportation_and_warehousing|warehousing_and_storage,26885841,10138539,65591,16747302,0.0024396112437025867,0.003916511447634968
2019,information,total,TRUE,information,information|_total,1405479020,260890755,52472440,1144588265,0.0373342036795398,0.045843943717175886
2019,information,newspaper publishers,FALSE,newspaper publishers,information|newspaper_publishers,18323352,4396362,441125,13926990,0.024074470653622764,0.03167410905012497
2019,information,periodical publishers,FALSE,periodical publishers,information|periodical_publishers,25607418,5746916,406961,19860502,0.01589230901764481,0.020490972483978503
2019,information,book publishers,FALSE,book publishers,information|book_publishers,16598111,5145366,372592,11452745,0.022447855662611246,0.0325329866333355
2019,information,database directory and other publishers,FALSE,database directory and other publishers,information|database_directory_and_other_publishers,10833538,3770595,159821,7062943,0.0147524289848801,0.022628102761129462
2019,information,software publishers,FALSE,software publishers,information|software_publishers,262931765,54358849,9530322,208572916,0.036246369851889136,0.04569299879760035
2019,information,motion picture and video industries (except video rental),FALSE,motion picture and video industries (except video rental),information|motion_picture_and_video_industries_except_video_rental_,58609055,15723232,1862436,42885823,0.03177727400655069,0.04342777798621237
2019,information,sound recording industries,FALSE,sound recording industries,information|sound_recording_industries,9498888,2154424,204900,7344464,0.021570945988625193,0.027898564143006215
2019,information,broadcasting (except internet),FALSE,broadcasting (except internet),information|broadcasting_except_internet_,133070872,20435485,4123889,112635387,0.030990170410846937,0.03661272988745535
2019,information,"telecommunications (paging, cellular, cable, satellite, & internet service providers",FALSE,"telecommunications (paging, cellular, cable, satellite, & internet service providers",information|telecommunications_paging_cellular_cable_satellite_internet_service_providers,485626841,93528449,13552464,392098392,0.02790715598028487,0.03456393669678707
2019,information,"data processing, hosting, and related services",FALSE,"data processing, hosting, and related services",information|data_processing_hosting_and_related_services,219505954,34817681,11261758,184688273,0.05130502291523263,0.060977114664990124
2019,information,other information services,FALSE,other information services,information|other_information_services,164873224,20813397,10556170,144059827,0.06402598156265811,0.07327629235595291
2019,finance and insurance,total,TRUE,finance and insurance,finance_and_insurance|_total,2591243594,1470064656,33967521,1121178938,0.013108578860996116,0.030296253210564682
2019,finance and insurance,commercial banking,FALSE,commercial banking,finance_and_insurance|commercial_banking,17556459,NA,657525,NA,0.037452028338972,NA
2019,finance and insurance,"savings institutions, credit unions, and other depository credit intermediation",FALSE,"savings institutions, credit unions, and other depository credit intermediation",finance_and_insurance|savings_institutions_credit_unions_and_other_depository_credit_intermediation,9920214,0,928764,9920214,0.09362338352781502,0.09362338352781502
2019,finance and insurance,credit card issuing and other consumer credit,FALSE,credit card issuing and other consumer credit,finance_and_insurance|credit_card_issuing_and_other_consumer_credit,68597002,470289,8276240,68126713,0.12065017068821754,0.12148303705772506
2019,finance and insurance,real estate credit (including mortgage bankers and originators),FALSE,real estate credit (including mortgage bankers and originators),finance_and_insurance|real_estate_credit_including_mortgage_bankers_and_originators_,25197241,NA,1763733,NA,0.0699970683298223,NA
2019,finance and insurance,"international, secondary financing, and other nondepository credit intermediation",FALSE,"international, secondary financing, and other nondepository credit intermediation",finance_and_insurance|international_secondary_financing_and_other_nondepository_credit_intermediation,7819356,NA,292526,NA,0.03741049774431552,NA
2019,finance and insurance,"activities related to credit intermediation (loan brokers, check clearing, etc.)",FALSE,"activities related to credit intermediation (loan brokers, check clearing, etc.)",finance_and_insurance|activities_related_to_credit_intermediation_loan_brokers_check_clearing_etc_,80499666,39317,2742145,80460349,0.03406405437756723,0.03408069979910229
2019,finance and insurance,investment banking and securities dealing,FALSE,investment banking and securities dealing,finance_and_insurance|investment_banking_and_securities_dealing,55125461,NA,374398,NA,0.006791743655440814,NA
2019,finance and insurance,securities brokerage,FALSE,securities brokerage,finance_and_insurance|securities_brokerage,52015526,NA,1167158,NA,0.022438646491818617,NA
2019,finance and insurance,commodity contracts dealing and brokerage,FALSE,commodity contracts dealing and brokerage,finance_and_insurance|commodity_contracts_dealing_and_brokerage,2697787,0,34929,2697787,0.01294727863986297,0.01294727863986297
2019,finance and insurance,"securities, commodity exchanges, and other financial investment activities",FALSE,"securities, commodity exchanges, and other financial investment activities",finance_and_insurance|securities_commodity_exchanges_and_other_financial_investment_activities,162293427,260794,2456455,162032633,0.0151358871730523,0.015160248614857725
2019,finance and insurance,life insurance,FALSE,life insurance,finance_and_insurance|life_insurance,736022471,651239111,2188063,84783360,0.002972820920843869,0.025807693868230747
2019,finance and insurance,property and casualty insurance,FALSE,property and casualty insurance,finance_and_insurance|property_and_casualty_insurance,1195208648,793459919,10313444,401748729,0.008628990442177591,0.025671379286429555
2019,finance and insurance,insurance agencies and brokerages,FALSE,insurance agencies and brokerages,finance_and_insurance|insurance_agencies_and_brokerages,126608657,7957381,2167117,118651276,0.01711665735463887,0.01826459076596867
2019,finance and insurance,"other insurance related activities (third-party administrator of insurance, etc.)",FALSE,"other insurance related activities (third-party administrator of insurance, etc.)",finance_and_insurance|other_insurance_related_activities_third_party_administrator_of_insurance_etc_,48638466,15714347,523064,32924119,0.010754122056398736,0.015886955092101324
2019,finance and insurance,open-end investment funds (form 1120-ric),FALSE,open-end investment funds (form 1120-ric),finance_and_insurance|open_end_investment_funds_form_1120_ric_,0,0,45971,0,NA,NA
2019,finance and insurance,other financial vehicles (including mortgage reits),FALSE,other financial vehicles (including mortgage reits),finance_and_insurance|other_financial_vehicles_including_mortgage_reits_,3043214,NA,35987,NA,0.011825326776230657,NA
2019,real estate and rental and leasing,total,TRUE,real estate and rental and leasing,real_estate_and_rental_and_leasing|_total,382357248,51521615,6721299,330835633,0.017578583994829883,0.020316127797515692
2019,real estate and rental and leasing,lessors of buildings (including equity reits),FALSE,lessors of buildings (including equity reits),real_estate_and_rental_and_leasing|lessors_of_buildings_including_equity_reits_,46522076,9892388,613951,36629688,0.013196982009143357,0.01676102182470132
2019,real estate and rental and leasing,"lessors of miniwarehouses, self-storage units, and other real estate (including equity reits)",FALSE,"lessors of miniwarehouses, self-storage units, and other real estate (including equity reits)",real_estate_and_rental_and_leasing|lessors_of_miniwarehouses_self_storage_units_and_other_real_estate_including_equity_reits_,10554831,1450936,349323,9103895,0.03309602967588965,0.03837071934595028
2019,real estate and rental and leasing,offices of real estate agents and brokers,FALSE,offices of real estate agents and brokers,real_estate_and_rental_and_leasing|offices_of_real_estate_agents_and_brokers,87920903,265323,2412208,87655580,0.027436114936171662,0.027519160788166595
2019,real estate and rental and leasing,other real estate activities,FALSE,other real estate activities,real_estate_and_rental_and_leasing|other_real_estate_activities,90072977,7135727,1840352,82937250,0.02043178832648109,0.022189691604194737
2019,real estate and rental and leasing,automotive equipment rental and leasing,FALSE,automotive equipment rental and leasing,real_estate_and_rental_and_leasing|automotive_equipment_rental_and_leasing,65007941,11678216,701029,53329725,0.010783744096740428,0.013145183103794367
2019,real estate and rental and leasing,other consumer goods and general rental centers,FALSE,other consumer goods and general rental centers,real_estate_and_rental_and_leasing|other_consumer_goods_and_general_rental_centers,14545036,3044753,238011,11500283,0.01636372711624777,0.02069609939164106
2019,real estate and rental and leasing,commercial and industrial machinery and equipment rental and leasing,FALSE,commercial and industrial machinery and equipment rental and leasing,real_estate_and_rental_and_leasing|commercial_and_industrial_machinery_and_equipment_rental_and_leasing,62327487,17397288,167615,44930199,0.0026892629250397982,0.0037305643805405804
2019,real estate and rental and leasing,lessors of nonfinancial intangible assets (except copyrighted works),FALSE,lessors of nonfinancial intangible assets (except copyrighted works),real_estate_and_rental_and_leasing|lessors_of_nonfinancial_intangible_assets_except_copyrighted_works_,5405998,656983,398812,4749015,0.07377213236112926,0.08397783540376268
2019,"professional, scientific, and technical services",total,TRUE,"professional, scientific, and technical services",professional_scientific_and_technical_services|_total,1538885905,517271861,23620344,1021614044,0.015348989761524913,0.023120614031026377
2019,"professional, scientific, and technical services",legal services,FALSE,legal services,professional_scientific_and_technical_services|legal_services,126750666,5825270,4754630,120925396,0.037511676664483955,0.03931870522880074
2019,"professional, scientific, and technical services","accounting, tax preparation, bookkeeping, and payroll services",FALSE,"accounting, tax preparation, bookkeeping, and payroll services",professional_scientific_and_technical_services|accounting_tax_preparation_bookkeeping_and_payroll_services,78738435,17193512,811860,61544923,0.010310847554945688,0.013191339925796967
2019,"professional, scientific, and technical services","architectural, engineering, and related services",FALSE,"architectural, engineering, and related services",professional_scientific_and_technical_services|architectural_engineering_and_related_services,282791700,117091442,761541,165700258,0.002692939714991635,0.004595895077001027
